Seconds,ECG,pitch,roll,heading,GyrZ,Glide_Controller,Depth,Heart_Rate,Stroke_Rate,Heart_Detected,Stroke_Detected
60786.5,72.7359,37.5716,-16.73853,-21.97572,-0.002207595,1.47E-08,-0.052521,113.9788,30.72044,0,0
60786.6,133.0204,34.07683,-12.52023,-18.97641,0.001457446,1.47E-08,-0.1338278,108.9755,30.72044,1,0
60786.7,89.19216,34.07683,-12.52023,-18.97641,0.001457446,1.47E-08,-0.1338278,98.9689,30.72044,0,0
60786.8,85.36752,33.78606,-10.9878,-23.48636,0.002236541,1.47E-08,-0.147379,98.9689,30.72044,0,0
60786.9,76.82319,33.78606,-10.9878,-23.48636,0.002236541,1.47E-08,-0.147379,98.9689,30.72044,0,0
60787,68.69874,37.9145,-9.224678,-24.49712,-0.01511205,1.47E-08,-0.07962329,98.9689,30.72044,0,0
60787.1,24.30976,37.9145,-9.224678,-24.49712,-0.01511205,1.47E-08,-0.07962329,98.9689,30.72044,0,0
60787.2,-12.40364,40.12274,-9.806892,-26.07917,-0.004391256,1.47E-08,-0.03896986,106.0922,30.72044,1,0
60787.3,-57.85705,40.12274,-9.806892,-26.07917,-0.004391256,1.47E-08,-0.03896986,120.3387,30.72044,0,0
60787.4,-78.61816,37.70053,-5.879695,-24.39275,0.03077777,1.47E-08,-0.052521,120.3387,30.72044,0,0
60787.5,-63.38813,37.70053,-5.879695,-24.39275,0.03077777,1.47E-08,-0.052521,120.3387,30.72044,0,0
60787.6,-68.54757,38.63869,-7.236363,-20.21239,0.06716482,1.47E-08,-0.01186757,120.3387,30.72044,0,0
60787.7,-32.23066,38.63869,-7.236363,-20.21239,0.06716482,1.47E-08,-0.01186757,116.8707,30.72044,0,0
60787.8,-52.44402,40.02124,-13.32764,-17.42731,0.07533983,1.47E-08,-0.02541872,109.9346,29.03255,0,0
60787.9,-38.92612,40.02124,-13.32764,-17.42731,0.07533983,1.47E-08,-0.02541872,109.9346,25.65676,0,0
60788,-13.8765,39.91151,-10.5429,-5.452044,0.05869352,1.47E-08,-0.02541872,109.9346,25.65676,0,0
60788.1,14.27795,39.91151,-10.5429,-5.452044,0.05869352,1.47E-08,-0.02541872,109.9346,25.65676,0,0
60788.2,33.75731,41.28857,-8.18658,5.468524,0.03606684,1.47E-08,-0.01186757,109.1822,25.65676,1,0
60788.3,24.56171,41.28857,-8.18658,5.468524,0.03606684,1.47E-08,-0.01186757,107.6774,25.65676,0,0
60788.4,1.151964,40.52598,-9.878294,11.60997,0.02043006,1.47E-08,-0.06607214,107.6774,25.65676,0,0
60788.5,-22.93556,40.52598,-9.878294,11.60997,0.02043006,1.47E-08,-0.06607214,107.6774,25.65676,0,0
60788.6,7.120074,37.44268,-10.23531,13.21949,0.01072978,1.47E-08,-0.1067256,107.6774,25.65676,0,0
60788.7,5.056026,37.44268,-10.23531,13.21949,0.01072978,1.47E-08,-0.1067256,107.6774,25.65676,0,0
60788.8,33.44367,37.76637,-7.950398,10.60471,0.008535143,1.47E-08,-0.07962329,109.3436,25.65676,1,0
60788.9,-37.65509,37.76637,-7.950398,10.60471,0.008535143,1.47E-08,-0.07962329,112.6762,25.65676,0,0
60789,-59.80889,40.66863,-2.298531,15.63102,0.005473628,1.47E-08,0.001683569,112.6762,25.65676,0,0
60789.1,-28.92596,40.66863,-2.298531,15.63102,0.005473628,1.47E-08,0.001683569,112.6762,25.65676,0,0
60789.2,-11.94657,42.83571,3.364321,20.2069,-0.001274875,1.47E-08,0.01523471,112.6762,25.65676,0,0
60789.3,55.45872,42.83571,3.364321,20.2069,-0.001274875,1.47E-08,0.01523471,113.428,25.65676,1,0
60789.4,-26.72345,41.65616,3.199544,15.86174,0.001622043,1.47E-08,0.001683569,114.9315,25.65676,0,0
60789.5,-49.13025,41.65616,3.199544,15.86174,0.001622043,1.47E-08,0.001683569,114.9315,25.65676,0,0
60789.6,-52.42477,39.74966,-0.4255605,12.85694,0.02373299,1.47E-08,0.01523471,114.9315,25.65676,0,0
60789.7,-13.82501,39.74966,-0.4255605,12.85694,0.02373299,1.47E-08,0.01523471,114.9315,25.65676,0,0
60789.8,25.71959,37.00926,-2.952148,13.84572,0.03482687,1.47E-08,0.02878585,95.37217,25.65676,1,0
60789.9,-2.734832,37.00926,-2.952148,13.84572,0.03482687,1.47E-08,0.02878585,56.25349,25.65676,0,0
60790,-10.54465,34.27434,-2.106291,16.37261,0.03149102,1.47E-08,-0.052521,56.25349,25.65676,0,0
60790.1,-27.28357,34.27434,-2.106291,16.37261,0.03149102,1.47E-08,-0.052521,56.25349,25.65676,0,1
60790.2,3.38691,35.20701,1.579232,22.86013,0.03639603,1.47E-08,-0.052521,56.25349,24.62133,0,0
60790.3,-6.787939,35.20701,1.579232,22.86013,0.03639603,1.47E-08,-0.052521,56.25349,22.55047,0,0
60790.4,31.90553,35.63768,1.804428,25.04644,0.03675815,1.47E-08,0.01523471,56.25349,22.55047,0,0
60790.5,1.805413,35.63768,1.804428,25.04644,0.03675815,1.47E-08,0.01523471,56.25349,22.55047,0,0
60790.6,16.20145,36.70751,-1.787721,21.15723,0.009753166,1.47E-08,-0.052521,56.25349,22.55047,0,0
60790.7,60.10796,36.70751,-1.787721,21.15723,0.009753166,1.47E-08,-0.052521,56.25349,22.55047,0,0
60790.8,30.62421,36.59779,-3.495914,19.91575,-0.01996219,1.47E-08,-0.09317443,56.25349,22.55047,0,0
60790.9,22.68569,36.59779,-3.495914,19.91575,-0.01996219,1.47E-08,-0.09317443,76.62748,22.55047,1,0
60791,-42.24313,34.85588,-5.500707,14.5928,-0.0131698,1.47E-08,-0.09317443,117.3755,22.55047,0,0
60791.1,-64.50308,34.85588,-5.500707,14.5928,-0.0131698,1.47E-08,-0.09317443,117.3755,22.55047,0,0
60791.2,-60.61145,36.50726,-2.770893,15.31791,0.008710714,1.47E-08,-0.09317443,117.3755,22.55047,0,0
60791.3,-32.81438,36.50726,-2.770893,15.31791,0.008710714,1.47E-08,-0.09317443,117.3755,22.55047,0,0
60791.4,32.94209,39.22847,5.649235,26.71639,0.02644336,1.47E-08,-0.07962329,114.6804,22.55047,1,0
60791.5,16.85213,39.22847,5.649235,26.71639,0.02644336,1.47E-08,-0.07962329,109.2902,22.55047,0,0
60791.6,25.18298,40.83047,4.578182,27.05697,0.02741998,1.47E-08,-0.03896986,109.2902,22.55047,0,0
60791.7,31.7922,40.83047,4.578182,27.05697,0.02741998,1.47E-08,-0.03896986,109.2902,22.55047,0,0
60791.8,73.37177,42.70953,-1.178044,20.89355,0.01157471,1.47E-08,-0.052521,109.2902,22.55047,0,0
60791.9,94.02045,42.70953,-1.178044,20.89355,0.01157471,1.47E-08,-0.052521,109.2902,22.55047,0,0
60792,86.85343,40.91276,1.474873,23.34903,0.001150197,1.47E-08,-0.052521,111.7803,22.55047,1,0
60792.1,56.88946,40.91276,1.474873,23.34903,0.001150197,1.47E-08,-0.052521,116.7603,22.55047,0,0
60792.2,19.51469,36.26038,5.945835,28.21604,0.005802823,1.47E-08,-0.02541872,116.7603,22.55047,0,0
60792.3,15.34036,36.26038,5.945835,28.21604,0.005802823,1.47E-08,-0.02541872,116.7603,22.55047,0,0
60792.4,-27.08087,35.83245,11.01,36.73057,0.0119478,1.47E-08,-0.07962329,116.7603,22.55047,0,0
60792.5,16.2937,35.83245,11.01,36.73057,0.0119478,1.47E-08,-0.07962329,117.4327,22.55047,1,0
60792.6,-65.94945,38.66887,12.74565,40.06497,0.02636655,1.47E-08,-0.09317443,118.7776,22.55047,0,0
60792.7,-69.14992,38.66887,12.74565,40.06497,0.02636655,1.47E-08,-0.09317443,118.7776,22.55047,0,1
60792.8,-34.89921,39.43695,9.592909,39.37831,0.04338595,1.47E-08,-0.02541872,118.7776,25.02303,0,0
60792.9,-40.02105,39.43695,9.592909,39.37831,0.04338595,1.47E-08,-0.02541872,118.7776,29.96817,0,0
60793,5.716457,40.41899,7.022381,41.15263,0.03006451,1.47E-08,-0.052521,115.0642,29.96817,1,0
60793.1,-31.85168,40.41899,7.022381,41.15263,0.03006451,1.47E-08,-0.052521,107.6374,29.96817,0,0
60793.2,-44.60211,42.84668,8.098927,46.60742,0.006340508,1.47E-08,-0.052521,107.6374,29.96817,0,0
60793.3,-25.09615,42.84668,8.098927,46.60742,0.006340508,1.47E-08,-0.052521,107.6374,29.96817,0,0
60793.4,-30.56648,43.73272,7.395876,48.35427,-0.005444681,1.47E-08,0.001683569,107.6374,29.96817,0,0
60793.5,-3.242913,43.73272,7.395876,48.35427,-0.005444681,1.47E-08,0.001683569,91.52643,29.96817,1,0
60793.6,-27.06708,42.00728,-0.7935636,41.94366,0.00091976,1.47E-08,-0.07962329,59.30442,29.96817,0,0
60793.7,-31.55997,42.00728,-0.7935636,41.94366,0.00091976,1.47E-08,-0.07962329,59.30442,29.96817,0,0
60793.8,-20.48478,38.50702,-5.253541,40.94938,0.01040058,1.47E-08,-0.1202767,59.30442,29.96817,0,0
60793.9,-1.364296,38.50702,-5.253541,40.94938,0.01040058,1.47E-08,-0.1202767,59.30442,29.96817,0,0
60794,23.45629,37.11898,-5.879695,42.16339,0.02160419,1.47E-08,-0.09317443,59.30442,29.96817,0,0
60794.1,-7.674646,37.11898,-5.879695,42.16339,0.02160419,1.47E-08,-0.09317443,59.30442,29.96817,0,0
60794.2,-1.839596,37.23145,-8.560075,42.25128,0.02439138,1.47E-08,-0.07962329,59.30442,29.96817,0,0
60794.3,-3.678579,37.23145,-8.560075,42.25128,0.02439138,1.47E-08,-0.07962329,59.30442,29.96817,0,0
60794.4,-4.961092,37.57709,-6.851882,49.85393,0.01928885,1.47E-08,-0.09317443,59.30442,29.96817,0,0
60794.5,-25.08899,37.57709,-6.851882,49.85393,0.01928885,1.47E-08,-0.09317443,59.30442,29.96817,0,0
60794.6,-29.11432,38.64966,-4.176994,56.26454,0.02652018,1.47E-08,-0.07962329,78.91221,29.96817,1,0
60794.7,-62.73314,38.64966,-4.176994,56.26454,0.02652018,1.47E-08,-0.07962329,118.1278,29.96817,0,1
60794.8,-77.61845,39.69755,-7.329736,54.56164,0.03866748,1.47E-08,-0.03896986,118.1278,30.08561,0,0
60794.9,-26.73576,39.69755,-7.329736,54.56164,0.03866748,1.47E-08,-0.03896986,118.1278,30.32049,0,0
60795,17.04954,41.66164,-10.21884,51.89742,0.03423432,1.47E-08,-0.052521,118.1278,30.32049,0,0
60795.1,102.2449,41.66164,-10.21884,51.89742,0.03423432,1.47E-08,-0.052521,117.6426,30.32049,1,0
60795.2,56.00301,43.2609,-5.484229,59.51105,0.00485913,1.47E-08,-0.03896986,116.6721,30.32049,0,0
60795.3,115.5679,43.2609,-5.484229,59.51105,0.00485913,1.47E-08,-0.03896986,116.6721,30.32049,0,0
60795.4,138.791,41.87835,-3.863917,59.28033,-0.01589114,1.47E-08,-0.03896986,116.6721,30.32049,0,0
60795.5,116.1081,41.87835,-3.863917,59.28033,-0.01589114,1.47E-08,-0.03896986,116.6721,30.32049,0,0
60795.6,97.37585,42.16364,-4.956941,51.23274,-0.01163355,1.47E-08,-0.02541872,97.92747,30.32049,1,0
60795.7,40.38116,42.16364,-4.956941,51.23274,-0.01163355,1.47E-08,-0.02541872,60.43821,30.32049,0,0
60795.8,8.969208,43.47487,-0.2607831,55.56141,-0.001230982,1.47E-08,-0.052521,60.43821,30.32049,0,0
60795.9,-0.09176912,43.47487,-0.2607831,55.56141,-0.001230982,1.47E-08,-0.052521,60.43821,30.32049,0,0
60796,-36.14507,42.06489,-2.276561,55.85255,0.003410671,1.47E-08,-0.02541872,60.43821,30.32049,0,0
60796.1,-14.70123,42.06489,-2.276561,55.85255,0.003410671,1.47E-08,-0.02541872,60.43821,30.32049,0,0
60796.2,-59.51491,41.97711,-8.993989,50.4417,0.0096983,1.47E-08,0.02878585,60.43821,30.32049,0,0
60796.3,-95.07518,41.97711,-8.993989,50.4417,0.0096983,1.47E-08,0.02878585,60.43821,30.32049,0,0
60796.4,-71.82868,43.37337,-11.40523,52.44674,0.01474596,1.47E-08,-0.03896986,60.43821,30.32049,0,0
60796.5,-82.86017,43.37337,-11.40523,52.44674,0.01474596,1.47E-08,-0.03896986,60.43821,30.32049,0,0
60796.6,-37.49487,44.60504,-11.38326,57.34122,0.02236134,1.47E-08,-0.03896986,77.66411,30.32049,1,0
60796.7,-47.39931,44.60504,-11.38326,57.34122,0.02236134,1.47E-08,-0.03896986,112.1159,30.32049,0,1
60796.8,-19.0585,46.85169,-10.93287,59.65937,0.03447573,1.47E-08,-0.01186757,112.1159,34.07211,0,0
60796.9,17.34119,46.85169,-10.93287,59.65937,0.03447573,1.47E-08,-0.01186757,112.1159,41.57535,0,0
60797,35.72261,47.16441,-12.82781,61.4282,0.02599346,1.47E-08,0.001683569,112.1159,41.57535,0,0
60797.1,104.7201,47.16441,-12.82781,61.4282,0.02599346,1.47E-08,0.001683569,113.6344,41.57535,1,0
60797.2,81.26944,46.44296,-15.98605,60.29109,0.007701182,1.47E-08,-0.03896986,116.6715,41.57535,0,0
60797.3,78.76594,46.44296,-15.98605,60.29109,0.007701182,1.47E-08,-0.03896986,116.6715,41.57535,0,0
60797.4,70.54857,47.67189,-13.2782,60.32406,-0.004566827,1.47E-08,-0.052521,116.6715,41.57535,0,0
60797.5,43.56146,47.67189,-13.2782,60.32406,-0.004566827,1.47E-08,-0.052521,116.6715,41.57535,0,0
60797.6,50.09006,45.15916,-6.588238,71.28308,-0.01416836,1.47E-08,-0.01186757,119.2522,41.57535,1,0
60797.7,-44.93116,45.15916,-6.588238,71.28308,-0.01416836,1.47E-08,-0.01186757,124.4137,41.57535,0,0
60797.8,-82.98615,42.11426,-7.57141,77.37508,0.001600097,1.47E-08,0.01523471,124.4137,41.57535,0,0
60797.9,-90.75481,42.11426,-7.57141,77.37508,0.001600097,1.47E-08,0.01523471,124.4137,41.57535,0,0
60798,-70.57443,42.11975,-16.37602,68.92647,0.02400732,1.47E-08,0.01523471,124.4137,41.57535,0,0
60798.1,-27.20139,42.11975,-16.37602,68.92647,0.02400732,1.47E-08,0.01523471,121.0581,41.57535,1,0
60798.2,-44.45256,39.73321,-18.7598,69.86032,0.02181268,1.47E-08,-0.02541872,114.3467,36.92615,0,1
60798.3,-22.73313,39.73321,-18.7598,69.86032,0.02181268,1.47E-08,-0.02541872,114.3467,27.62776,0,0
60798.4,-10.54276,40.19954,-14.77219,75.71611,0.01835613,1.47E-08,-0.06607214,114.3467,27.62776,0,0
60798.5,-7.257762,40.19954,-14.77219,75.71611,0.01835613,1.47E-08,-0.06607214,114.3467,27.62776,0,0
60798.6,22.26893,42.85217,-10.56487,75.71063,0.008414438,1.47E-08,-0.07962329,95.83707,27.62776,1,0
60798.7,1.247586,42.85217,-10.56487,75.71063,0.008414438,1.47E-08,-0.07962329,58.81776,27.62776,0,0
60798.8,3.116839,43.18684,-8.389805,75.9743,-0.005181325,1.47E-08,-0.09317443,58.81776,27.62776,0,0
60798.9,8.536761,43.18684,-8.389805,75.9743,-0.005181325,1.47E-08,-0.09317443,58.81776,27.62776,0,0
60799,10.0252,42.50104,-10.04307,77.35859,0.000886841,1.47E-08,-0.052521,58.81776,27.62776,0,0
60799.1,11.76267,42.50104,-10.04307,77.35859,0.000886841,1.47E-08,-0.052521,58.81776,27.62776,0,0
60799.2,-19.32721,42.17187,-13.41003,75.11736,0.00551752,1.47E-08,-0.02541872,58.81776,27.62776,0,0
60799.3,-38.22112,42.17187,-13.41003,75.11736,0.00551752,1.47E-08,-0.02541872,58.81776,27.62776,0,0
60799.4,-57.76751,40.95665,-13.99224,76.03472,0.005879635,1.47E-08,-0.03896986,58.81776,27.62776,0,0
60799.5,-63.20449,40.95665,-13.99224,76.03472,0.005879635,1.47E-08,-0.03896986,58.81776,27.62776,0,0
60799.6,-62.91577,38.85814,-11.41622,85.35126,0.01359378,1.47E-08,-0.06607214,79.57938,27.62776,1,0
60799.7,-50.9912,38.85814,-11.41622,85.35126,0.01359378,1.47E-08,-0.06607214,121.1026,27.62776,0,0
60799.8,-30.81761,39.92248,-8.625986,87.71886,0.01348405,1.47E-08,-0.052521,121.1026,27.62776,0,0
60799.9,4.725636,39.92248,-8.625986,87.71886,0.01348405,1.47E-08,-0.052521,121.1026,27.62776,0,0
60800,42.20405,41.7796,-7.346214,86.08187,0.01805986,1.47E-08,-0.07962329,121.1026,27.62776,0,0
60800.1,62.68527,41.7796,-7.346214,86.08187,0.01805986,1.47E-08,-0.07962329,119.6227,27.62776,1,0
60800.2,84.59326,42.16913,-6.637671,86.36752,0.02109943,1.47E-08,-0.09317443,116.663,27.62776,0,0
60800.3,15.50005,42.16913,-6.637671,86.36752,0.02109943,1.47E-08,-0.09317443,116.663,27.62776,0,1
60800.4,18.15543,42.619,-2.836804,86.47189,0.01990335,1.47E-08,-0.052521,116.663,25.08711,0,0
60800.5,67.46539,42.619,-2.836804,86.47189,0.01990335,1.47E-08,-0.052521,116.663,20.0058,0,0
60800.6,100.0533,42.57237,1.370514,87.23545,0.0204959,1.47E-08,-0.02541872,116.663,20.0058,0,0
60800.7,83.96346,42.57237,1.370514,87.23545,0.0204959,1.47E-08,-0.02541872,117.4299,20.0058,1,0
60800.8,-11.36117,43.11551,3.166588,87.79027,0.007317121,1.47E-08,0.001683569,118.9636,20.0058,0,0
60800.9,-32.62388,43.11551,3.166588,87.79027,0.007317121,1.47E-08,0.001683569,118.9636,20.0058,0,0
60801,-15.536,39.99929,7.264055,96.23338,-0.006607838,1.47E-08,-0.01186757,118.9636,20.0058,0,0
60801.1,-22.82846,39.99929,7.264055,96.23338,-0.006607838,1.47E-08,-0.01186757,118.9636,20.0058,0,0
60801.2,-20.14451,36.01624,6.143568,101.3476,-0.004720452,1.47E-08,-0.01186757,98.8386,20.0058,1,0
60801.3,-64.2944,36.01624,6.143568,101.3476,-0.004720452,1.47E-08,-0.01186757,58.58868,20.0058,0,0
60801.4,-87.01012,37.05589,-1.189029,95.34897,0.002159729,1.47E-08,-0.01186757,58.58868,20.0058,0,0
60801.5,-71.89478,37.05589,-1.189029,95.34897,0.002159729,1.47E-08,-0.01186757,58.58868,20.0058,0,0
60801.6,-62.60313,36.70477,-3.715617,93.70649,0.003004663,1.47E-08,-0.03896986,58.58868,20.0058,0,0
60801.7,16.7973,36.70477,-3.715617,93.70649,0.003004663,1.47E-08,-0.03896986,58.58868,20.0058,0,0
60801.8,30.37851,36.4716,-4.012216,91.67948,-0.003326859,1.47E-08,-0.052521,58.58868,20.0058,0,0
60801.9,28.27358,36.4716,-4.012216,91.67948,-0.003326859,1.47E-08,-0.052521,58.58868,20.0058,0,0
60802,57.42633,36.48532,-5.193122,86.02145,-0.01235778,1.47E-08,-0.07962329,58.58868,20.0058,0,0
60802.1,48.95479,36.48532,-5.193122,86.02145,-0.01235778,1.47E-08,-0.07962329,58.58868,20.0058,0,0
60802.2,65.08454,35.40177,-5.561125,82.52774,-0.01591309,1.47E-08,-0.1067256,78.95651,20.0058,1,0
60802.3,24.48925,35.40177,-5.561125,82.52774,-0.01591309,1.47E-08,-0.1067256,119.6922,20.0058,0,0
60802.4,-4.844663,35.84891,-3.776036,78.8198,-0.007738075,1.47E-08,-0.1067256,119.6922,20.0058,0,0
60802.5,8.443037,35.84891,-3.776036,78.8198,-0.007738075,1.47E-08,-0.1067256,119.6922,20.0058,0,0
60802.6,-3.681569,35.95314,0.7937928,81.07203,0.004968862,1.47E-08,-0.09317443,119.6922,20.0058,0,0
60802.7,52.58133,35.95314,0.7937928,81.07203,0.004968862,1.47E-08,-0.09317443,119.5257,20.0058,1,0
60802.8,15.69432,36.66088,4.731974,84.37347,0.01530559,1.47E-08,-0.052521,119.1929,20.0058,0,0
60802.9,11.04239,36.66088,4.731974,84.37347,0.01530559,1.47E-08,-0.052521,119.1929,20.0058,0,0
60803,29.94482,37.05315,3.83119,84.96675,0.01160763,1.47E-08,-0.02541872,119.1929,20.0058,0,0
60803.1,15.95447,37.05315,3.83119,84.96675,0.01160763,1.47E-08,-0.02541872,119.1929,20.0058,0,0
60803.2,41.48667,36.00801,2.150461,86.04891,0.01154179,1.47E-08,-0.03896986,119.8687,20.0058,1,0
60803.3,-47.29756,36.00801,2.150461,86.04891,0.01154179,1.47E-08,-0.03896986,121.2205,20.0058,0,1
60803.4,-57.71706,35.77484,3.93555,87.88365,0.02043006,1.47E-08,-0.07962329,121.2205,23.53647,0,0
60803.5,-39.53197,35.77484,3.93555,87.88365,0.02043006,1.47E-08,-0.07962329,121.2205,30.59781,0,0
60803.6,-40.87693,37.14093,6.462138,88.27916,0.0172259,1.47E-08,-0.06607214,121.2205,30.59781,0,0
60803.7,-1.887645,37.14093,6.462138,88.27916,0.0172259,1.47E-08,-0.06607214,119.3802,30.59781,1,0
60803.8,21.8656,41.36813,11.5263,85.60396,-0.002273434,1.47E-08,-0.03896986,115.6997,30.59781,0,0
60803.9,42.16201,41.36813,11.5263,85.60396,-0.002273434,1.47E-08,-0.03896986,115.6997,30.59781,0,0
60804,36.08893,45.07413,13.27294,81.12697,-0.02643636,1.47E-08,-0.052521,115.6997,30.59781,0,0
60804.1,-4.006763,45.07413,13.27294,81.12697,-0.02643636,1.47E-08,-0.052521,115.6997,30.59781,0,0
60804.2,7.42187,44.87936,8.785499,74.98002,-0.03505031,1.47E-08,-0.01186757,115.169,30.59781,1,0
60804.3,-47.97418,44.87936,8.785499,74.98002,-0.03505031,1.47E-08,-0.01186757,114.1074,30.59781,0,0
60804.4,-50.71375,45.09058,6.072164,71.46984,-0.0352149,1.47E-08,-0.01186757,114.1074,30.59781,0,0
60804.5,-31.7194,45.09058,6.072164,71.46984,-0.0352149,1.47E-08,-0.01186757,114.1074,30.59781,0,0
60804.6,-48.78113,47.37837,4.97914,71.36547,-0.02648026,1.47E-08,-0.03896986,114.1074,30.59781,0,0
60804.7,-43.15791,47.37837,4.97914,71.36547,-0.02648026,1.47E-08,-0.03896986,117.5602,30.59781,1,0
60804.8,-83.46381,47.95718,2.287775,74.40873,0.000239423,1.47E-08,-0.03896986,124.4657,30.59781,0,0
60804.9,-96.16269,47.95718,2.287775,74.40873,0.000239423,1.47E-08,-0.03896986,124.4657,30.59781,0,0
60805,-87.3073,47.59234,2.375656,81.06653,0.009281319,1.47E-08,-0.02541872,124.4657,30.59781,0,0
60805.1,-80.34702,47.59234,2.375656,81.06653,0.009281319,1.47E-08,-0.02541872,124.4657,30.59781,0,0
60805.2,-32.38386,47.3482,0.6070449,82.69254,0.006922087,1.47E-08,-0.01186757,121.7262,30.59781,1,0
60805.3,-49.20132,47.3482,0.6070449,82.69254,0.006922087,1.47E-08,-0.01186757,116.2471,30.59781,0,1
60805.4,8.266626,46.3442,-3.276211,79.11644,0.01736855,1.47E-08,-0.03896986,116.2471,26.54293,0,0
60805.5,96.02518,46.3442,-3.276211,79.11644,0.01736855,1.47E-08,-0.03896986,116.2471,18.43315,0,0
60805.6,136.7921,41.01975,2.133983,85.95003,0.01518489,1.47E-08,-0.052521,116.2471,18.43315,0,0
60805.7,194.317,41.01975,2.133983,85.95003,0.01518489,1.47E-08,-0.052521,117.3889,18.43315,1,0
60805.8,133.1593,36.28232,2.573389,83.95049,-0.01246751,1.47E-08,-0.07962329,119.6724,18.43315,0,0
60805.9,126.3609,36.28232,2.573389,83.95049,-0.01246751,1.47E-08,-0.07962329,119.6724,18.43315,0,0
60806,127.5551,33.87932,0.2939678,75.83148,-0.006991899,1.47E-08,-0.09317443,119.6724,18.43315,0,0
60806.1,110.3287,33.87932,0.2939678,75.83148,-0.006991899,1.47E-08,-0.09317443,119.6724,18.43315,0,0
60806.2,98.09946,31.81647,6.819155,83.19791,0.01198072,1.47E-08,-0.02541872,116.7689,18.43315,1,0
60806.3,43.4496,31.81647,6.819155,83.19791,0.01198072,1.47E-08,-0.02541872,110.9621,18.43315,0,0
60806.4,0.7121929,33.26485,7.57164,86.0599,0.00344359,1.47E-08,-0.052521,110.9621,18.43315,0,0
60806.5,-35.54438,33.26485,7.57164,86.0599,0.00344359,1.47E-08,-0.052521,110.9621,18.43315,0,0
60806.6,-37.95669,35.68431,2.474523,83.44511,-0.002317326,1.47E-08,-0.03896986,110.9621,18.43315,0,0
60806.7,-21.83439,35.68431,2.474523,83.44511,-0.002317326,1.47E-08,-0.03896986,110.9621,18.43315,0,0
60806.8,-62.75657,38.01051,-1.518585,84.4229,0.01122357,1.47E-08,0.01523471,116.6428,18.43315,1,0
60806.9,-40.74441,38.01051,-1.518585,84.4229,0.01122357,1.47E-08,0.01523471,128.0042,18.43315,0,0
60807,-4.130042,39.2559,-6.264176,87.77378,0.0247535,1.47E-08,-0.02541872,128.0042,18.43315,0,0
60807.1,11.94626,39.2559,-6.264176,87.77378,0.0247535,1.47E-08,-0.02541872,128.0042,18.43315,0,0
60807.2,16.84122,41.92224,-10.098,87.52659,0.02469863,1.47E-08,-0.06607214,124.3223,18.43315,1,0
60807.3,-13.48921,41.92224,-10.098,87.52659,0.02469863,1.47E-08,-0.06607214,116.9585,18.43315,0,0
60807.4,-53.27137,43.01676,-12.66853,88.34509,0.02115429,1.47E-08,-0.06607214,116.9585,18.43315,0,0
60807.5,-75.43752,43.01676,-12.66853,88.34509,0.02115429,1.47E-08,-0.06607214,116.9585,18.43315,0,0
60807.6,-100.4412,42.86315,-10.51543,90.18532,0.001007545,1.47E-08,-0.07962329,116.9585,18.43315,0,0
60807.7,-127.1376,42.86315,-10.51543,90.18532,0.001007545,1.47E-08,-0.07962329,116.5611,18.43315,1,0
60807.8,-110.0808,41.84818,-8.461208,90.48745,-0.007803914,1.47E-08,-0.09317443,115.7663,18.43315,0,0
60807.9,-108.1274,41.84818,-8.461208,90.48745,-0.007803914,1.47E-08,-0.09317443,115.7663,18.43315,0,0
60808,-84.19566,40.25166,-9.642113,90.05898,0.005418762,1.47E-08,-0.06607214,115.7663,18.43315,0,0
60808.1,-44.9806,40.25166,-9.642113,90.05898,0.005418762,1.47E-08,-0.06607214,115.7663,18.43315,0,0
60808.2,-13.35145,41.28857,-6.906808,91.69597,0.01743439,1.47E-08,-0.01186757,115.7663,18.43315,0,0
60808.3,59.92346,41.28857,-6.906808,91.69597,0.01743439,1.47E-08,-0.01186757,118.6821,18.43315,1,0
60808.4,1.322003,43.49407,-1.370285,96.33226,0.0266738,1.47E-08,-0.01186757,124.5137,18.43315,0,0
60808.5,16.05298,43.49407,-1.370285,96.33226,0.0266738,1.47E-08,-0.01186757,124.5137,18.43315,0,1
60808.6,26.46266,44.69283,0.2719974,99.74356,0.03258834,1.47E-08,-0.03896986,124.5137,18.95152,0,0
60808.7,24.15011,44.69283,0.2719974,99.74356,0.03258834,1.47E-08,-0.03896986,122.0216,19.98826,1,0
60808.8,70.96263,46.13298,-1.628436,100.5346,0.02206507,1.47E-08,0.001683569,117.0375,19.98826,0,0
60808.9,63.03264,46.13298,-1.628436,100.5346,0.02206507,1.47E-08,0.001683569,117.0375,19.98826,0,0
60809,42.3664,46.5856,-0.1344536,103.3087,0.004200739,1.47E-08,0.001683569,117.0375,19.98826,0,0
60809.1,41.92264,46.5856,-0.1344536,103.3087,0.004200739,1.47E-08,0.001683569,117.0375,19.98826,0,0
60809.2,8.686231,44.22924,2.760137,107.0166,-0.01895266,1.47E-08,-0.01186757,117.0375,19.98826,0,0
